county_name,"senate totalvotes, 2020","senate dem votecount, 2020","senate rep votecount, 2020",dem_pct_senate_2020,rep_pct_senate_2020,state,"senate totalvotes, 2024","senate dem votecount, 2024","senate rep votecount, 2024"
fulton,,,,,,pennsylvania,8116.0,1197.0,6773.0
furnas,2517.0,277.0,2079.0,0.11005164878823996,0.8259833134684148,nebraska,2403.0,nan,1784.0
furnas,2517.0,277.0,2079.0,0.11005164878823996,0.8259833134684148,nebraska,2404.0,308.0,2096.0
gadsden,,,,,,florida,21746.0,13192.0,8221.0
gage,10516.0,2240.0,7656.0,0.21300874857360214,0.7280334728033473,nebraska,10863.0,nan,6262.0
gage,10516.0,2240.0,7656.0,0.21300874857360214,0.7280334728033473,nebraska,10810.0,3015.0,7795.0
gaines,5760.0,548.0,5118.0,0.09513888888888888,0.8885416666666667,texas,6367.0,561.0,5700.0
galax city,2599.0,919.0,1679.0,0.35359753751442863,0.6460176991150443,virginia,,,
gallatin,2539.0,829.0,1642.0,0.32650649862150455,0.6467113036628593,illinois,,,
gallatin,3844.0,974.0,2653.0,0.2533818938605619,0.6901664932362123,kentucky,,,
gallatin,71369.0,39540.0,31829.0,0.554022054393364,0.44597794560663595,montana,70555.0,39094.0,30537.0
gallia,,,,,,ohio,12532.0,2876.0,9167.0
galveston,153383.0,55094.0,94317.0,0.359192348565356,0.6149116916477054,texas,158392.0,59316.0,95114.0
garden,1139.0,127.0,938.0,0.11150131694468832,0.8235294117647058,nebraska,1104.0,nan,831.0
garden,1139.0,127.0,938.0,0.11150131694468832,0.8235294117647058,nebraska,1103.0,131.0,972.0
garfield,30787.0,14999.0,15027.0,0.48718614999837595,0.48809562477669144,colorado,,,
garfield,809.0,73.0,736.0,0.09023485784919653,0.9097651421508035,montana,796.0,68.0,720.0
garfield,1009.0,91.0,868.0,0.09018830525272548,0.8602576808721506,nebraska,995.0,nan,791.0
garfield,1009.0,91.0,868.0,0.09018830525272548,0.8602576808721506,nebraska,987.0,85.0,902.0
garfield,22348.0,5006.0,16306.0,0.22400214784320743,0.7296402362627529,oklahoma,,,
garfield,,,,,,utah,2771.0,463.0,2149.0
garfield,,,,,,washington,1340.0,413.0,926.0
garland,43756.0,,30420.0,,0.695218941402322,arkansas,,,
garrard,8693.0,1959.0,6371.0,0.225353732888531,0.7328885310019556,kentucky,,,
garrett,,,,,,maryland,15502.0,2423.0,11966.0
garvin,10887.0,1993.0,8504.0,0.1830623679617893,0.781115091393405,oklahoma,,,
garza,1617.0,225.0,1374.0,0.1391465677179963,0.849721706864564,texas,1569.0,223.0,1318.0
gasconade,,,,,,missouri,7924.0,1808.0,5975.0
gaston,114201.0,39595.0,69398.0,0.3467132511974501,0.6076829449829686,north carolina,,,
gates,5885.0,2474.0,3205.0,0.42039082412914186,0.5446049277824979,north carolina,,,
geary,9522.0,3962.0,4878.0,0.41608905692081494,0.5122873345935728,kansas,,,
geauga,,,,,,ohio,53891.0,22059.0,30531.0
gem,9912.0,1957.0,7546.0,0.19743744955609363,0.7612994350282486,idaho,,,
genesee,219110.0,120380.0,94505.0,0.5494044087444663,0.4313130391127744,michigan,219459.0,114995.0,97999.0
genesee,,,,,,new york,27077.0,9460.0,17498.0
geneva,12588.0,2122.0,10382.0,0.16857324435970766,0.8247537337146489,alabama,,,
gentry,,,,,,missouri,3255.0,735.0,2450.0
george,10915.0,1844.0,8811.0,0.16894182317911133,0.807237746220797,mississippi,10878.0,1216.0,9662.0
georgetown,36724.0,15867.0,20495.0,0.4320607776930618,0.5580819082888574,south carolina,,,
gibson,,,,,,indiana,15522.0,3692.0,11424.0
gibson,21192.0,4867.0,15583.0,0.22966213665534163,0.735324650811627,tennessee,20886.0,4386.0,16078.0
gila,27537.0,9648.0,17889.0,0.35036496350364965,0.6496350364963503,arizona,27372.0,9330.0,17433.0
gilchrist,,,,,,florida,10564.0,1617.0,8740.0
giles,12467.0,2828.0,9313.0,0.22683885457608086,0.7470121119756157,tennessee,13138.0,2844.0,10027.0
giles,9025.0,2713.0,6306.0,0.3006094182825485,0.6987257617728532,virginia,9041.0,2593.0,6435.0
gillespie,15779.0,2996.0,12544.0,0.18987261550161608,0.7949806705114393,texas,16511.0,3296.0,12881.0
gilliam,1194.0,373.0,765.0,0.31239530988274705,0.6407035175879398,oregon,,,
gilmer,32508.0,5446.0,26401.0,0.16752799310938846,0.8121385505106435,georgia,,,
gilmer,2593.0,586.0,1939.0,0.22599305823370613,0.7477824913227922,west virginia,2311.0,481.0,1763.0
gilpin,4175.0,2183.0,1867.0,0.522874251497006,0.447185628742515,colorado,,,
glacier,5719.0,4032.0,1687.0,0.7050183598531212,0.29498164014687883,montana,5134.0,3638.0,1426.0
glades,,,,,,florida,5242.0,1161.0,3987.0
gladwin,14364.0,4905.0,9245.0,0.34147869674185466,0.6436229462545252,michigan,15193.0,4537.0,10239.0
glascock,3040.0,306.0,2695.0,0.1006578947368421,0.8865131578947368,georgia,,,
glasscock,646.0,35.0,603.0,0.05417956656346749,0.93343653250774,texas,660.0,37.0,616.0
glenn,,,,,,california,10223.0,3117.0,7106.0
gloucester,169919.0,85489.0,80943.0,0.5031161906555477,0.4763622667270876,new jersey,159515.0,80034.0,77303.0
gloucester,22144.0,7521.0,14605.0,0.33964053468208094,0.6595466040462428,virginia,22934.0,7522.0,15391.0
glynn,82235.0,29441.0,50654.0,0.3580105794369794,0.6159664376482034,georgia,,,
gogebic,8132.0,3556.0,4436.0,0.43728480078701426,0.5454992621741269,michigan,8050.0,3250.0,4536.0
golden valley,504.0,99.0,405.0,0.19642857142857142,0.8035714285714286,montana,520.0,91.0,422.0
golden valley,,,,,,north dakota,980.0,156.0,822.0
goliad,3897.0,840.0,3000.0,0.2155504234026174,0.7698229407236336,texas,3942.0,853.0,3016.0
gonzales,7530.0,1782.0,5617.0,0.23665338645418327,0.7459495351925631,texas,7635.0,1849.0,5607.0
goochland,16719.0,6730.0,9972.0,0.4025360368443089,0.5964471559303786,virginia,19625.0,7956.0,11655.0
goodhue,28357.0,,15171.0,,0.5350001763233064,minnesota,28374.0,13629.0,13947.0
gooding,6039.0,1335.0,4442.0,0.22106308991554893,0.7355522437489651,idaho,,,
gordon,47236.0,8438.0,37670.0,0.1786349394529596,0.797484969091371,georgia,,,
goshen,6272.0,1206.0,4910.0,0.19228316326530612,0.782844387755102,wyoming,6103.0,1011.0,5066.0
gosper,1070.0,111.0,900.0,0.10373831775700934,0.8411214953271028,nebraska,1124.0,nan,854.0
gosper,1070.0,111.0,900.0,0.10373831775700934,0.8411214953271028,nebraska,1128.0,157.0,971.0
gove,1457.0,210.0,1197.0,0.1441317776252574,0.821551132463967,kansas,,,
grady,20986.0,6824.0,13810.0,0.3251691603926427,0.6580577527875726,georgia,,,
grady,23043.0,4503.0,17700.0,0.19541726337716442,0.7681291498502799,oklahoma,,,
grafton,53386.0,34043.0,18092.0,0.6376765444123927,0.33889034578353877,new hampshire,,,
graham,14809.0,4506.0,10303.0,0.3042744277128773,0.6957255722871227,arizona,15007.0,4235.0,10385.0
graham,1326.0,256.0,1012.0,0.19306184012066366,0.7631975867269984,kansas,,,
graham,4549.0,1013.0,3355.0,0.22268630468234776,0.7375247307100462,north carolina,,,
grainger,9577.0,1271.0,8131.0,0.1327137934635063,0.8490132609376632,tennessee,10903.0,1536.0,9221.0
grand,9878.0,4579.0,5075.0,0.46355537558210164,0.5137679692245394,colorado,,,
grand,,,,,,utah,5263.0,2617.0,2472.0
grand forks,,,,,,north dakota,30998.0,12418.0,18509.0
grand isle,,,,,,vermont,4935.0,nan,1910.0
grand traverse,59840.0,27291.0,31792.0,0.4560661764705882,0.531283422459893,michigan,62022.0,29487.0,30865.0
granite,2101.0,741.0,1360.0,0.35268919562113277,0.6473108043788672,montana,2185.0,778.0,1377.0
grant,8161.0,,6883.0,,0.8434015439284401,arkansas,,,
grant,,,,,,indiana,22967.0,6160.0,16244.0
grant,2475.0,531.0,1803.0,0.21454545454545454,0.7284848484848485,kansas,,,
grant,11082.0,2544.0,7957.0,0.22956145100162426,0.7180111893160079,kentucky,,,
grant,9047.0,944.0,7839.0,0.10434398143030839,0.8664750746103681,louisiana,,,
grant,3596.0,,2044.0,,0.5684093437152391,minnesota,3503.0,1576.0,1791.0
grant,360.0,14.0,321.0,0.03888888888888889,0.8916666666666667,nebraska,359.0,nan,322.0
grant,360.0,14.0,321.0,0.03888888888888889,0.8916666666666667,nebraska,358.0,13.0,345.0
grant,14296.0,7371.0,6610.0,0.5155987688864018,0.4623670956911024,new mexico,13933.0,7800.0,6133.0
grant,,,,,,north dakota,1305.0,267.0,1035.0
grant,2215.0,304.0,1835.0,0.13724604966139956,0.8284424379232506,oklahoma,,,
grant,4639.0,1119.0,3273.0,0.24121577926277216,0.705539987066178,oregon,,,
grant,3749.0,1026.0,2723.0,0.2736729794611896,0.7263270205388104,south dakota,,,
grant,,,,,,washington,35128.0,11664.0,23390.0
grant,5231.0,534.0,4544.0,0.10208373160007647,0.8686675587841712,west virginia,5393.0,547.0,4647.0
grant,,,,,,wisconsin,26910.0,11300.0,14995.0
granville,31359.0,14368.0,15687.0,0.45817787557001177,0.5002391657897255,north carolina,,,
gratiot,18948.0,6856.0,11746.0,0.36183238336499896,0.6199071142073042,michigan,19510.0,6648.0,12281.0
graves,16962.0,3938.0,12334.0,0.23216601815823606,0.7271548166489801,kentucky,,,
gray,2280.0,355.0,1811.0,0.15570175438596492,0.7942982456140351,kansas,,,
gray,7688.0,774.0,6705.0,0.10067637877211238,0.8721383975026015,texas,7520.0,878.0,6489.0
grays harbor,,,,,,washington,36938.0,18061.0,18772.0
grayson,11962.0,2633.0,8571.0,0.22011369336231398,0.7165189767597392,kentucky,,,
grayson,58974.0,13938.0,43735.0,0.23634143860006104,0.7415979923356055,texas,65276.0,15453.0,48504.0
grayson,7925.0,1946.0,5972.0,0.24555205047318612,0.7535646687697161,virginia,7944.0,1888.0,6045.0
greeley,626.0,97.0,503.0,0.15495207667731628,0.8035143769968051,kansas,,,
greeley,1160.0,166.0,938.0,0.14310344827586208,0.8086206896551724,nebraska,1219.0,nan,909.0
greeley,1160.0,166.0,938.0,0.14310344827586208,0.8086206896551724,nebraska,1207.0,158.0,1049.0
green,5798.0,1074.0,4472.0,0.18523628837530182,0.7713004484304933,kentucky,,,
green,,,,,,wisconsin,21934.0,11188.0,10280.0
green lake,,,,,,wisconsin,10986.0,3592.0,7138.0
greenbrier,15621.0,4299.0,11042.0,0.2752064528519301,0.7068689584533641,west virginia,14712.0,4515.0,9676.0
greene,4801.0,3962.0,816.0,0.8252447406790252,0.1699645907102687,alabama,,,
greene,15822.0,,12820.0,,0.8102641891037795,arkansas,,,
greene,22285.0,7613.0,14403.0,0.3416199237155037,0.6463091765761723,georgia,,,
greene,6299.0,1702.0,4169.0,0.27020161930465153,0.6618510874742023,illinois,,,
greene,,,,,,indiana,13668.0,3131.0,10146.0
greene,4992.0,1784.0,3063.0,0.3573717948717949,0.6135817307692307,iowa,,,
greene,5720.0,1196.0,4395.0,0.20909090909090908,0.7683566433566433,mississippi,5603.0,891.0,4712.0
greene,,,,,,missouri,142440.0,56995.0,81765.0
greene,,,,,,new york,23594.0,10542.0,12922.0
greene,8699.0,3842.0,4591.0,0.4416599609150477,0.5277618117024946,north carolina,,,
greene,,,,,,ohio,88267.0,36660.0,48644.0
greene,,,,,,pennsylvania,17145.0,5075.0,11643.0
greene,27442.0,4804.0,21904.0,0.17506012681291452,0.7981925515632972,tennessee,30494.0,4834.0,25102.0
greene,11197.0,4529.0,6661.0,0.40448334375279094,0.5948914887916407,virginia,11940.0,4731.0,7193.0
greenlee,3628.0,1403.0,2225.0,0.3867144432194046,0.6132855567805954,arizona,3289.0,1102.0,2078.0
greensville,4542.0,2716.0,1822.0,0.5979744605900484,0.401144870101277,virginia,4195.0,2416.0,1770.0
greenup,18136.0,5673.0,11622.0,0.31280326422584914,0.6408248786943097,kentucky,,,
greenville,258406.0,104980.0,149991.0,0.40625991656540483,0.5804470484431477,south carolina,,,
greenwood,3065.0,654.0,2217.0,0.2133768352365416,0.7233278955954323,kansas,,,
greenwood,32033.0,12504.0,19017.0,0.39034745418786876,0.5936690288140355,south carolina,,,
greer,1958.0,347.0,1534.0,0.17722165474974463,0.7834525025536262,oklahoma,,,
gregg,47483.0,14025.0,32467.0,0.29536886885832825,0.6837605037592401,texas,46505.0,13660.0,31862.0
gregory,2254.0,488.0,1766.0,0.21650399290150843,0.7834960070984915,south dakota,,,
grenada,10931.0,5120.0,5654.0,0.4683926447717501,0.5172445338944287,mississippi,9678.0,3989.0,5689.0
griggs,,,,,,north dakota,1287.0,347.0,936.0
grimes,12275.0,2678.0,9338.0,0.21816700610997963,0.7607331975560081,texas,13991.0,2900.0,10830.0
grundy,26895.0,9766.0,15005.0,0.3631158207845324,0.5579103922662205,illinois,,,
grundy,7217.0,2120.0,4900.0,0.2937508660108078,0.6789524733268671,iowa,,,
grundy,,,,,,missouri,4352.0,868.0,3407.0
grundy,5395.0,888.0,4373.0,0.16459684893419832,0.8105653382761816,tennessee,6021.0,960.0,4923.0
guadalupe,2175.0,1240.0,898.0,0.5701149425287356,0.4128735632183908,new mexico,1878.0,1143.0,735.0
guadalupe,76978.0,26697.0,48308.0,0.34681337525007144,0.6275559250695004,texas,84112.0,30981.0,50972.0
guernsey,,,,,,ohio,17078.0,4764.0,11630.0
guilford,282137.0,165823.0,104908.0,0.5877392897776612,0.37183354186086903,north carolina,,,
gulf,,,,,,florida,8648.0,1757.0,6745.0
gunnison,11142.0,6922.0,3978.0,0.6212529168910429,0.3570274636510501,colorado,,,
guthrie,6326.0,2000.0,4103.0,0.3161555485298767,0.648593107809042,iowa,,,
gwinnett,813921.0,464131.0,328746.0,0.5702408464703577,0.40390406439937043,georgia,,,
haakon,1138.0,106.0,1032.0,0.09314586994727592,0.9068541300527241,south dakota,,,
habersham,40381.0,6668.0,32788.0,0.16512716376513706,0.8119660236249722,georgia,,,
hale,7921.0,4786.0,3090.0,0.604216639313218,0.39010225981567986,alabama,,,
hale,9376.0,2155.0,6999.0,0.22984215017064846,0.7464803754266212,texas,9195.0,2013.0,6941.0
halifax,25577.0,15438.0,9446.0,0.6035891621378582,0.3693161825077218,north carolina,,,
halifax,18088.0,8258.0,9824.0,0.4565457762052189,0.5431225121627599,virginia,17655.0,7397.0,10218.0
hall,179282.0,46824.0,128019.0,0.2611751319150835,0.7140649925815196,georgia,,,
hall,22900.0,5180.0,16231.0,0.2262008733624454,0.7087772925764192,nebraska,22560.0,nan,13335.0
hall,22900.0,5180.0,16231.0,0.2262008733624454,0.7087772925764192,nebraska,22373.0,6273.0,16100.0
hall,1140.0,156.0,967.0,0.1368421052631579,0.8482456140350877,texas,1131.0,155.0,957.0
hamblen,23524.0,4813.0,18183.0,0.2045995578983166,0.7729552797143343,tennessee,24949.0,5222.0,19359.0
hamilton,,,,,,florida,5660.0,1602.0,3945.0
hamilton,4372.0,1112.0,2931.0,0.25434583714547115,0.6704025617566332,illinois,,,
hamilton,,,,,,indiana,181846.0,77761.0,99855.0
hamilton,7875.0,2913.0,4679.0,0.3699047619047619,0.5941587301587301,iowa,,,
hamilton,852.0,156.0,655.0,0.18309859154929578,0.7687793427230047,kansas,,,
hamilton,5166.0,678.0,4114.0,0.13124274099883856,0.7963608207510646,nebraska,5509.0,nan,4004.0
hamilton,5166.0,678.0,4114.0,0.13124274099883856,0.7963608207510646,nebraska,5512.0,927.0,4585.0
hamilton,,,,,,new york,3256.0,1228.0,2014.0
hamilton,,,,,,ohio,397481.0,229345.0,155286.0
hamilton,168965.0,70608.0,95105.0,0.4178853608735537,0.5628680495960702,tennessee,172893.0,72034.0,97340.0
hamilton,4266.0,590.0,3570.0,0.13830285982184717,0.8368495077355836,texas,4474.0,679.0,3699.0
hamlin,3070.0,657.0,2413.0,0.21400651465798046,0.7859934853420195,south dakota,,,
hampden,220793.0,123867.0,87995.0,0.5610096334575825,0.3985407146059884,massachusetts,204422.0,110375.0,93677.0
hampshire,88332.0,63151.0,23274.0,0.7149277724946792,0.26348322238826244,massachusetts,83851.0,58099.0,25644.0
hampshire,9800.0,1764.0,7764.0,0.18,0.7922448979591836,west virginia,10238.0,1777.0,8120.0
hampton,9301.0,5459.0,3755.0,0.5869261369745189,0.40372003010428986,south carolina,,,
hampton city,64511.0,46627.0,17777.0,0.7227759606888747,0.2755654074498923,virginia,,,
hancock,8186.0,5738.0,2327.0,0.7009528463229905,0.28426581969215736,georgia,,,
hancock,9232.0,2516.0,6484.0,0.27253032928942805,0.7023396880415944,illinois,,,
hancock,,,,,,indiana,43660.0,13067.0,28667.0
hancock,6080.0,1881.0,4004.0,0.309375,0.6585526315789474,iowa,,,
hancock,4578.0,1580.0,2729.0,0.34512887723896896,0.5961118392311053,kentucky,,,
hancock,35676.0,15379.0,17371.0,0.4310741114474717,0.4869099674851441,maine,35916.0,3753.0,11585.0
hancock,20761.0,5651.0,14537.0,0.2721930542844757,0.7002071191175763,mississippi,20901.0,4104.0,16797.0
hancock,,,,,,ohio,37051.0,12031.0,23499.0
hancock,2499.0,301.0,2159.0,0.12044817927170869,0.8639455782312925,tennessee,2754.0,343.0,2365.0
hancock,13439.0,3484.0,9593.0,0.2592454795743731,0.7138179924101495,west virginia,12858.0,3277.0,9334.0
hand,1858.0,378.0,1480.0,0.20344456404736275,0.7965554359526372,south dakota,,,
hanover,69843.0,25864.0,43893.0,0.3703162808012256,0.6284523860658906,virginia,71987.0,27207.0,44715.0
hansford,2022.0,158.0,1838.0,0.0781404549950544,0.9090009891196835,texas,1979.0,147.0,1802.0
hanson,2360.0,564.0,1796.0,0.23898305084745763,0.7610169491525424,south dakota,,,
haralson,28085.0,3543.0,23920.0,0.12615275057860068,0.8517001958340751,georgia,,,
hardee,,,,,,florida,8058.0,1879.0,6016.0
hardeman,9163.0,3452.0,5377.0,0.3767325111862927,0.5868165447997381,tennessee,9119.0,3203.0,5730.0
hardeman,1555.0,232.0,1313.0,0.14919614147909968,0.8443729903536977,texas,1398.0,217.0,1163.0
hardin,2186.0,591.0,1431.0,0.27035681610247025,0.6546203110704483,illinois,,,
hardin,8839.0,2920.0,5639.0,0.3303541124561602,0.6379680959384546,iowa,,,
hardin,48949.0,19221.0,27448.0,0.3926740076406055,0.5607468998345216,kentucky,,,
hardin,,,,,,ohio,12587.0,3347.0,8676.0
hardin,11116.0,1599.0,9221.0,0.14384670744872255,0.8295250089960418,tennessee,11712.0,1571.0,9934.0
hardin,27384.0,3388.0,23516.0,0.12372188139059305,0.8587496348232545,texas,28068.0,3603.0,23992.0
harding,494.0,156.0,341.0,0.3157894736842105,0.6902834008097166,new mexico,420.0,138.0,282.0
harding,800.0,73.0,727.0,0.09125,0.90875,south dakota,,,
hardy,6241.0,1196.0,4879.0,0.1916359557763179,0.781765742669444,west virginia,6307.0,1303.0,4798.0
harford,,,,,,maryland,149179.0,48108.0,95455.0
harlan,10922.0,1892.0,8637.0,0.1732283464566929,0.7907892327412562,kentucky,,,
harlan,1842.0,208.0,1529.0,0.11292073832790445,0.8300760043431054,nebraska,1788.0,nan,1368.0
harlan,1842.0,208.0,1529.0,0.11292073832790445,0.8300760043431054,nebraska,1791.0,233.0,1558.0
harmon,933.0,182.0,730.0,0.19506966773847803,0.782422293676313,oklahoma,,,
harnett,57883.0,21523.0,33321.0,0.3718362904479726,0.5756612476893043,north carolina,,,
harney,4518.0,1055.0,3213.0,0.233510402833112,0.7111553784860558,oregon,,,
harper,2643.0,546.0,1972.0,0.20658342792281498,0.7461218312523648,kansas,,,
harper,1482.0,144.0,1290.0,0.09716599190283401,0.8704453441295547,oklahoma,,,
harris,39592.0,10373.0,28515.0,0.2619973732067084,0.7202212568195595,georgia,,,
harris,1614492.0,854158.0,718228.0,0.5290568178721232,0.44486315200075316,texas,1548914.0,841784.0,666027.0
harrison,,,,,,indiana,20056.0,5234.0,14256.0
harrison,8018.0,2574.0,5059.0,0.321027687702669,0.6309553504614617,iowa,,,
harrison,8844.0,2565.0,5911.0,0.2900271370420624,0.6683627317955676,kentucky,,,
harrison,75699.0,30367.0,43180.0,0.4011545727156237,0.5704170464603231,mississippi,75152.0,25289.0,49863.0
harrison,,,,,,missouri,3809.0,648.0,3104.0
harrison,,,,,,ohio,6952.0,1840.0,4804.0
harrison,29366.0,7605.0,21221.0,0.2589729619287611,0.7226384253899067,texas,30079.0,7408.0,22137.0
harrison,30001.0,7807.0,21194.0,0.2602246591780274,0.7064431185627146,west virginia,29049.0,7508.0,20396.0
harrisonburg city,16775.0,11116.0,5634.0,0.6626527570789866,0.3358569299552906,virginia,,,
hart,24886.0,5719.0,18731.0,0.22980792413405127,0.7526721851643494,georgia,,,
hart,8348.0,2123.0,5805.0,0.2543124101581217,0.695376137997125,kentucky,,,
hartford,,,,,,connecticut,417396.0,259568.0,150084.0
hartley,2072.0,176.0,1859.0,0.08494208494208494,0.8972007722007722,texas,2005.0,172.0,1817.0
harvey,17264.0,6942.0,9542.0,0.40210843373493976,0.552710843373494,kansas,,,
haskell,1407.0,285.0,1051.0,0.2025586353944563,0.7469793887704336,kansas,,,
haskell,4977.0,926.0,3892.0,0.18605585694193288,0.7819971870604782,oklahoma,,,
haskell,2183.0,347.0,1808.0,0.15895556573522676,0.8282180485570316,texas,2234.0,363.0,1826.0
hawaii,,,,,,hawaii,80517.0,54691.0,22747.0
hawkins,23305.0,3649.0,19123.0,0.15657584209397124,0.820553529285561,tennessee,25377.0,3712.0,21193.0
hayes,510.0,30.0,457.0,0.058823529411764705,0.8960784313725491,nebraska,491.0,nan,434.0
hayes,510.0,30.0,457.0,0.058823529411764705,0.8960784313725491,nebraska,493.0,21.0,472.0
hays,108545.0,55597.0,49539.0,0.5122023124049934,0.45639135842277395,texas,125576.0,67475.0,54436.0
haywood,36283.0,13113.0,21502.0,0.3614089242896122,0.5926191329272662,north carolina,,,
haywood,7146.0,3697.0,3297.0,0.5173523649594178,0.46137699412258604,tennessee,6509.0,3121.0,3268.0
heard,10575.0,1626.0,8742.0,0.15375886524822696,0.8266666666666667,georgia,,,
hemphill,1693.0,197.0,1465.0,0.11636148848198465,0.8653278204370939,texas,1599.0,195.0,1380.0
hempstead,6620.0,,4742.0,,0.7163141993957703,arkansas,,,
henderson,3566.0,1299.0,2178.0,0.3642736960179473,0.6107683679192373,illinois,,,
henderson,20683.0,8256.0,11510.0,0.3991683991683992,0.5564956727747425,kentucky,,,
henderson,67873.0,25782.0,39359.0,0.3798564966923519,0.579891856850294,north carolina,,,
henderson,11586.0,1793.0,9585.0,0.15475573968582773,0.8272915587778353,tennessee,11878.0,1704.0,9993.0
henderson,36095.0,6672.0,28717.0,0.18484554647458096,0.7955949577503809,texas,38226.0,7453.0,30047.0
hendricks,,,,,,indiana,79851.0,28790.0,48718.0
hendry,,,,,,florida,13256.0,3837.0,9215.0
hennepin,741791.0,,209754.0,,0.28276697883905305,minnesota,705827.0,513644.0,168903.0
henrico,180096.0,117199.0,62686.0,0.6507584843638948,0.3480699182658138,virginia,177738.0,116336.0,61160.0
