ufips,name,cbsa,cbsaname,cbsa_weight,wrluri08
33035.0,"Greenwood Village City, CO",1974,1974,0.010143712552832794,0.7654805
50480.0,"Milliken Town, CO",9999,9999,0.008849584639474418,0.071306735
6255.0,"Berthoud Town, CO",2266,2266,0.07559561128526646,1.6131312
6255.0,"Berthoud Town, CO",9999,9999,4.902816974778071e-05,1.6131312
83230.0,"Wellington Town, CO",2266,2266,0.04188087774294671,0.10709462
75640.0,"Superior Town, CO",1974,1974,0.00828043159727393,1.4894516
75640.0,"Superior Town, CO",9999,9999,9.192781827708882e-06,1.4894516
64255.0,"Rifle City, CO",9999,9999,0.020787943973059022,-0.10118967
33640.0,"Gunnison City, CO",9999,9999,0.016574585635359115,-0.9499658
24785.0,"City of Englewood, CO",1974,1974,0.029164437531828367,1.0112568
33695.0,"Gypsum Town, CO",2078,2078,0.42301458670988656,2.2283742
3455.0,"Arvada City, CO",1974,1974,0.009257574002680477,1.1713411
3455.0,"Arvada City, CO",9999,9999,0.28216324541969645,1.1713411
28745.0,"Fruita City, CO",2430,2430,0.7152478745721541,0.63241744
27700.0,"Fort Lupton City, CO",2454,2454,0.34652302665169,0.10709462
46465.0,"City of Loveland, CO",2266,2266,0.7932288401253919,0.5881536
25115.0,"Estes Park Town, CO",2266,2266,0.08484326018808777,-0.2403476
70525.0,"Silverthorne Town, CO",4354,4354,1.0,1.5742956
54330.0,"Northglenn, CO",1974,1974,0.029013683670599137,0.718862
54330.0,"Northglenn, CO",9999,9999,3.677112731083553e-05,0.718862
20000.0,"Denver, CO",1974,1974,0.5098385279069297,0.48355144
11810.0,"Canon City, CO",1586,1586,0.80858310626703,-0.26438805
1090.0,"Alamosa City, CO",9999,9999,0.024391514449520903,-0.039789367
4000.0,"Aurora City, CO",1974,1974,0.25406897540689755,1.0791776
22035.0,"Durango City, CO",2042,2042,1.0,0.51434547
24950.0,"Erie Town, CO",1450,1450,0.2014964001694038,1.7460916
24950.0,"Erie Town, CO",9999,9999,0.006156099563955715,1.7460916
27040.0,"Florence City, CO",1586,1586,0.19141689373297002,-0.24661428
43110.0,"Lamar City, CO",9999,9999,0.027176927343316695,0.17430156
26270.0,"Federal Heights City, CO",1974,1974,0.011090520339821264,0.49994987
27865.0,"Fountain City, CO",1782,1782,0.04040820342101695,1.0562323
78610.0,"City of Trinidad, CO",9999,9999,0.02781735781064708,-0.70766944
77290.0,"City of Thornton, CO",1974,1974,0.07572991526529922,2.574652
13845.0,"Cherry Hills Village City, CO",1974,1974,0.00547677747075467,1.0750958
86750.0,"Yuma City, CO",2454,2454,0.1677218421321352,-0.8647968
4935.0,"Basalt Town, CO",2078,2078,0.22597823570270897,2.396616
4935.0,"Basalt Town, CO",9999,9999,0.0022338459841332588,2.396616
17375.0,"Cortez City, CO",9999,9999,0.02444360687987792,-0.39225432
25280.0,"Evans City, CO",2454,2454,0.4857551312161748,-0.6856384
32640.0,"Granby Town, CT",,,,1.1682149
25360.0,"Ellington Town, CT",,,,0.5802568
34250.0,"Groton Town, CT",,,,0.61893517
52000.0,"New Haven City, CT",35300,"New Haven County, CT",0.4661279923384071,-0.76066023
61800.0,"Portland Town, CT",,,,-0.0061338875
52280.0,"New London City, CT",35980,"New London County, CT",0.7194585353549509,-1.0952339
18850.0,"Darien Town, CT",,,,-0.06567398
35650.0,"Hamden Town, CT",,,,1.3956441
87000.0,"Windsor Town, CT",,,,0.20382431
9190.0,"Brooklyn Town, CT",,,,0.57623184
62710.0,"Putnam District, CT",,,,0.06242552
84900.0,"Wethersfield Town, CT",,,,-0.54645324
20810.0,"Durham Town, CT",,,,0.32876444
22280.0,"Town of East Haddam, CT",,,,1.7328947
80280.0,"Waterford Town, CT",,,,0.835718
48620.0,"Monroe Town, CT",,,,0.64874196
83500.0,"Westport Town, CT",,,,0.14610991
68100.0,"Shelton City, CT",14860,"Fairfield County, CT",0.185713589393644,1.0843182
27600.0,"Farmington Town, CT",,,,0.7083646
88190.0,"Woodstock Town, CT",,,,1.1458026
23890.0,"Easton Town, CT",,,,
71390.0,"South Windsor Town, CT",,,,0.5743273
60120.0,"Plainville Town, CT",,,,0.26925704
22490.0,"East Hampton, CT",,,,0.7080877
73000.0,"Stamford, CT",14860,"Fairfield County, CT",0.5706911678689803,-0.37982315
82800.0,"West Haven, CT",35300,"New Haven County, CT",0.19742175334346332,-0.057307288
78250.0,"Vernon Town, CT",,,,-0.61591405
40290.0,"Town of Kent, CT",,,,1.2041074
1430.0,"Ashford, CT",,,,0.5019983
55500.0,"North Stowington Town, CT",,,,0.9996132
23400.0,"Town of East Lyme, CT",,,,1.2544317
74540.0,"Town of Suffield, CT",,,,1.9446074
87910.0,"Woodbury Town, CT",,,,0.9519564
16400.0,"Columbia Town, CT",,,,-0.376942
62710.0,"Putnam Town, CT",,,,0.17429595
8980.0,"Brookfield Town, CT",,,,-0.17234279
10100.0,"Burlington Town, CT",,,,0.72060585
37910.0,"Hebron Town, CT",,,,0.8114581
14370.0,"Chester Town, CT",25540,"Hartford County, CT",1.0,0.9511734
5910.0,"Bloomfield Town, CT",,,,-0.024580209
15910.0,"Colchester Town, CT",,,,1.0228486
17800.0,"Coventry Town, CT",,,,1.0118675
59980.0,"Plainfield Town, CT",,,,0.31071866
78740.0,"Town of Wallinford, CT",,,,-0.42688346
33620.0,"Greenwich Town, CT",,,,0.21168052
49880.0,"Naugatuck Borough, CT",35300,"New Haven County, CT",0.11684306177159254,0.16280647
2060.0,"Avon Town, CT",,,,0.10474541
26620.0,"Fairfield Town, CT",,,,-0.21070777
7310.0,"Branford Town, CT",,,,-0.3073272
45820.0,"Marlborough Town, CT",,,,0.89856756
37280.0,"Harwinton, CT",,,,0.06145556
25990.0,"Enfield, CT",,,,0.23338157
46450.0,"Meriden City, CT",35300,"New Haven County, CT",0.21960719254653702,-1.2093145
76500.0,"Torrington City, CT",45860,"Litchfield County, CT",1.0,0.7491094
4580.0,"Town of Bethany, CT",,,,0.839598
33900.0,"Griswold Town, CT",,,,-0.5225547
18080.0,"Cromwell Town, CT",,,,-0.72660744
74260.0,"Stratford Town, CT",14860,"Fairfield County, CT",0.2435952427373757,0.21984807
34180.0,"City of Groton, CT",35980,"New London County, CT",0.2805414646450492,0.06410632
31240.0,"Glastonbury Town, CT",,,,2.8509414
50580.0,"New Canaan Town, CT",,,,0.19409025
62150.0,"Preston Town, CT",,,,0.08943732
15350.0,"Clinton Town, CT",,,,0.1371199
60750.0,"Town of Plymouth, CT",,,,0.19222732
67610.0,"Seymour Town, CT",,,,0.6024935
24800.0,"East Windsor Town, CT",,,,-0.4799103
50000.0,Washington D.C.,47900,"Calvert County, MD",0.8250783527250017,
47420.0,"City of Milford, DE",20100,"Kent County, DE",0.07202630739404647,1.2547926
47420.0,"City of Milford, DE",42580,42580,1.0,1.2547926
67310.0,"Smyrna Town, DE",20100,"Kent County, DE",0.13936538319958772,0.34825796
50670.0,"Newark City, DE",37980,"Montgomery County, PA",0.016644636686068987,1.0634595
24540.0,"Elsmere, DE",37980,"Montgomery County, PA",0.0033817526457841497,-0.5193407
21200.0,"Dover City, DE",20100,"Kent County, DE",0.7886083094063658,0.26254103
41250.0,"Longwood City, FL",36740,"Seminole County, FL",0.03664287789883953,-0.05100086
48625.0,"New Smyrna Beach City, FL",19660,"Flagler County, FL",0.3444259281529713,-0.13192233
54250.0,"Palmetto City, FL",14600,14600,0.18041562616607826,1.0151061
54000.0,"City of Palm Bay, FL",37340,"Brevard County, FL",0.34190098549526626,0.5488257
43975.0,"Melborne City, FL",37340,"Brevard County, FL",0.3073246967955259,0.17209128
45200.0,"Miami Springs City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.007543499453162307,2.5900776
8800.0,"Brooksville City, FL",45300,"Pinellas County, FL",0.009116282805566154,0.29172578
64825.0,"Sebastion City, FL",42680,"Indian River County, FL",0.4334119033588686,-0.22428338
49475.0,"City of North Miama Beach, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.022437949875778723,0.2521972
43125.0,"Margate City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.029657417737786376,0.53201747
39375.0,"Lantana Town, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.005191657259297891,-0.999281
62100.0,"Royal Palm Beach Village, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.0118406314710044,1.2181816
62500.0,"St Augustine, FL",27260,"Duval County, FL",0.014865521659008632,0.8740687
50575.0,"Oakland Park City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.017035589561451573,0.42825922
11050.0,"Casselberry City, FL",36740,"Seminole County, FL",0.06032678675684538,-0.44045085
71900.0,"Titusville City, FL",37340,"Brevard County, FL",0.17509870021397603,0.711623
53800.0,"Pahokee City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.003292579071410181,0.34290844
51825.0,"Orange City City, FL",19660,"Flagler County, FL",0.11345714432971979,-0.23594758
51200.0,"Okeechobee City, FL",36380,"Okeechobee County, FL",1.0,-0.39180762
38250.0,"Lakeland, FL",29460,"Polk County, FL",0.6820845432888766,0.5842585
64975.0,"Seminole City, FL",45300,"Pinellas County, FL",0.013666894239071505,-0.352147
78300.0,"City of Winter Park, FL",36740,"Seminole County, FL",0.06422167541528151,1.5984188
49450.0,"North Miami City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.032942294869848225,0.8119857
7875.0,"Boynton Beach City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.033222315379012435,-0.06258892
25175.0,"Gainesville City, FL",23540,"Gainesville, FL",1.0,0.07176816
55125.0,"Parkland City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.007611166491722616,1.5377659
62425.0,"Safety Harbor, FL",45300,"Pinellas County, FL",0.02158967691411819,0.3680127
78325.0,"Winter Springs City, FL",36740,"Seminole County, FL",0.08441857923205912,1.7852247
28175.0,"Gulfport City, FL",45300,"Pinellas County, FL",0.015721320857010904,-0.11094143
53000.0,"Orlando City, FL",36740,"Seminole County, FL",0.49572788564329645,-0.079442605
47625.0,"Naples, FL",34940,"Collier County, FL",0.5850230093431878,0.7203095
15475.0,"Crestview City, FL",23020,23020,0.42505541322433,0.44504324
71400.0,"City of Temple Terrace, FL",45300,"Pinellas County, FL",0.0262519828919098,-0.82851547
40450.0,"Lighthouse Point City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.005923341497389043,0.09468593
63000.0,"St. Petersburg City, FL",45300,"Pinellas County, FL",0.31152988895805306,-0.19413409
39550.0,"Lauderhill City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.03167972695524733,0.027753474
30000.0,"Hialeah City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.12456181466493263,0.717948
35050.0,"Jacksonville Beach City, FL",27260,"Duval County, FL",0.026917468911541682,-0.72981805
30200.0,"Town of Highland Beach, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.0020767729314241324,
32000.0,"City of Hollywood, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.07666565441178089,0.6054758
36550.0,"Key West City, FL",28580,"Monroe County, FL",0.7130103825595387,1.5218029
39475.0,"Lauderdale-by-the-Sea Town, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.0014100050392688878,0.47531727
30025.0,"Hialeah City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.010616023114620262,1.8091046
62625.0,"Saint Cloud City, FL",36740,"Seminole County, FL",0.0535153969400731,-0.2692256
3675.0,"Bartow City, FL",29460,"Polk County, FL",0.13337042897633414,
28450.0,"Hallandale Beach City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.018859848909955526,0.83483416
45000.0,"Miami City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.19940871111345837,0.36445847
45750.0,"Milton City, FL",37860,"Pensacola-Ferry Pass-Brent, FL",1.0,-0.8569118
42400.0,"Madeira Beach City, FL",45300,"Pinellas County, FL",0.00566128190196984,-1.1638216
58050.0,"Pompano Beach City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.04301588139893625,0.9350313
45025.0,"Miami Beach City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.04837533090832272,1.1226274
75812.0,"Wellington Village, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.02102409386683567,0.19348884
63650.0,"Sanford City, FL",36740,"Seminole County, FL",0.10208020644776024,0.0011999577
7525.0,"Bonita Springs City, FL",15980,"Lee County, FL",1.0,-0.14938621
62500.0,"City of St. Augustine, FL",27260,"Duval County, FL",0.014865521659008632,-0.9342452
71525.0,"Tequesta Village, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.002900880441695219,0.17584068
22550.0,"Flagler Beach City, SC",19660,"Flagler County, FL",0.0013056848832614634,-0.028670987
22550.0,"Flagler Beach City, SC",37380,37380,0.12969954799255518,-0.028670987
13000.0,"City of Clewiston, FL",17500,"Hendry County, FL",1.0,0.30332303
35850.0,"Town of Juno Beach, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.0017945518681604029,-0.28406417
62885.0,"St Pete Beach, FL",45300,"Pinellas County, FL",0.012460844159755829,-0.8264312
55750.0,"Pembroke Park Town, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.0034653225682226784,0.31391022
35000.0,"Jacksonville City, FL",27260,"Duval County, FL",0.9433514877704411,0.85097396
43175.0,"Marianna City, FL", , ,0.005418687077344582,1.1237434
12875.0,"Clearwater City, FL",45300,"Pinellas County, FL",0.13652712796931787,0.02512704
46500.0,"Monticello City, FL",45220,"Gadsden County, FL",1.0,0.88908637
56975.0,"Pinellas Park, FL",45300,"Pinellas County, FL",0.05730055621373065,-0.7030335
61500.0,"Rockledge City, FL",37340,"Brevard County, FL",0.08683896688753127,0.5319386
38025.0,"Lake Helen City, FL",19660,"Flagler County, FL",0.04712491624718677,1.7216661
58725.0,"Port Saint Lucie, FL",38940,"Port St. Lucie, FL",1.0,0.44561318
13175.0,"Cocoa Beach City, FL",37340,"Brevard County, FL",0.05373941421369188,0.3227943
72325.0,"Treasure Island City, FL",45300,"Pinellas County, FL",0.00934971185317564,0.26029125
45975.0,"Miramar City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.04001652616128741,1.1698062
1700.0,"Apopka City, FL",36740,"Seminole County, FL",0.07102506751406931,0.85806674
76582.0,"Weston City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.027114127337263524,1.0724446
16800.0,"De Funiak Springs City, FL", , ,0.004426275848572484,-0.041686576
16675.0,"Bary City, FL",19660,"Flagler County, FL",0.26730461971927777,1.7490283
53875.0,"Palatka City, FL",37260,"Putnam County, FL",1.0,0.10082711
14125.0,"City of Cooper City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.015370320246638104,0.34100187
17935.0,"Doral, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.011243731171508986,0.260386
16475.0,"Davie Town, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.041656489103956376,1.9674338
57425.0,"Plantation City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.04562518842244477,0.53885406
67325.0,"South Daytona City, FL",19660,"Flagler County, FL",0.22638170666758295,-1.0815885
43075.0,"Marco Island, FL",34940,"Collier County, FL",0.41497699065681215,0.038995642
33450.0,"Indian Harbour Beach City, FL",37340,"Brevard County, FL",0.03509723639400867,0.76044697
41150.0,"Longboat Key Town, FL",14600,14600,0.10911622032779357,0.04675177
76525.0,"West Miami City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.003225462171374752,0.26556584
33600.0,"Indian River Shores Town, FL",42680,"Indian River County, FL",0.09235549365189907,-0.058729578
56625.0,"Village of Pinecrest, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.010482889591599164,-0.40691745
74150.0,"Vero Beach City, FL",42680,"Indian River County, FL",0.4742326029892323,
78000.0,"Wilton Manors City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.006985108850408533,0.73051214
54200.0,"Palm Coast City, FL",37380,37380,0.8703004520074449,-0.48272353
68275.0,"Springfield City, FL",37460,"Panama City, FL",1.0,
7950.0,"Brandenton City, FL",14600,14600,0.7104681535061282,1.6258768
42575.0,"Maitland City, FL",36740,"Seminole County, FL",0.03204152415177536,0.070807345
43000.0,"Marathon City, FL",28580,"Monroe County, FL",0.2869896174404612,2.2292984
60975.0,"Riviera Beach City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.0164403396775308,1.1423259
71000.0,"Tampa City, FL",45300,"Pinellas County, FL",0.38082443123632054,1.4868357
24475.0,"Fort Walton Beach City, FL",23020,23020,0.57494458677567,-0.64448535
2550.0,"Auburndale City, FL",29460,"Polk County, FL",0.09591542193395816,0.28952545
38950.0,"Lake Wales City, FL",29460,"Polk County, FL",0.08862960580083118,-0.18196128
54075.0,"Palm Beach Gardens City, FL",33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.019286756405262846,1.0707649
35324.0,"Griffin City, GA",12060,"Fulton County, GA",0.028751055897270544,-0.183585
11560.0,"Brunswick City, GA",15260,"Glynn County, GA",1.0,-0.58009034
22052.0,"Decatur City, GA",12060,"Fulton County, GA",0.022248322517921137,-0.90322316
84176.0,"Woodstock City, GA",12060,"Fulton County, GA",0.012321355667884908,0.41237468
4252.0,"Austell City, GA",12060,"Fulton County, GA",0.006570163683999524,0.9000185
80508.0,"Warner Robins City, GA",22980,22980,0.85,-1.0436164
80508.0,"Warner Robins City, GA",47580,"Peach County, GA",0.8355941492823622,-1.0436164
55020.0,"Newnan City, GA",12060,"Fulton County, GA",0.019912781965948922,0.6074381
37396.0,"Hawkinsville City, GA", , ,0.002852856117767292,0.09414827
17776.0,"College Park City, GA",12060,"Fulton County, GA",0.02498844489779405,0.6320963
25552.0,"Eastman City, GA", , ,0.00473156624410185,1.8511943
28968.0,"Fayetteville City, GA",12060,"Fulton County, GA",0.01366750974980905,1.1220263
21380.0,"Dalton City, GA",19140,"Murray County, GA",1.0,-0.6609649
21324.0,"Dallas City, GA",12060,"Fulton County, GA",0.0061986840056543376,-0.28720483
42268.0,"Jesup, GA",27700,"Wayne County, GA",1.0,-0.3851283
24600.0,"Duluth City, GA",12060,"Fulton County, GA",0.027121694535815914,0.39970034
44340.0,"LaGrange City, GA",29300,"Troup County, GA",1.0,-0.41479522
71660.0,"Social Circle City, GA",12060,"Fulton County, GA",0.0041426727165953334,-0.13286039
44312.0,"La Fayette, GA",16860,"Walker County, GA",0.4658695954400111,-0.77117634
78324.0,"Union City City, GA",12060,"Fulton County, GA",0.01424741036980005,0.4427846
20064.0,"Covington City, GA",12060,"Fulton County, GA",0.014156685959907166,-0.7971167
74180.0,"Sugar Hill City, GA",12060,"Fulton County, GA",0.013975237140121399,-0.756685
62524.0,"Powder Springs, GA",12060,"Fulton County, GA",0.015301775133420053,
67984.0,"St. Mary's City, GA",41220,"Camden County, GA",1.0,-7.908077e-05
37144.0,"Hartwell City, GA", , ,0.003642610189393116,-0.5814758
25720.0,"East Point City, GA",12060,"Fulton County, GA",0.04854368932038835,
2116.0,"Americus City, GA",11140,"Schley County, GA",1.0,-0.9996751
38964.0,"Hinesville City, GA",25980,"Hinesville, GA",1.0,-0.07341902
60340.0,"Perry City, GA",22980,22980,0.15,-0.6244495
60340.0,"Perry City, GA",47580,"Peach County, GA",0.1644058507176378,-0.6244495
59724.0,"Peachtree City, GA",12060,"Fulton County, GA",0.03871725492455775,0.47876218
4000.0,"Atlanta City, GA",12060,"Fulton County, GA",0.5105994308882288,0.7073329
66276.0,"Rockhart City, GA",16340,"Polk County, GA",1.0,1.3628944
42604.0,"Jonesboro City, GA",12060,"Fulton County, GA",0.004694375209187195,-0.33670798
28380.0,"Fairburn City, GA",12060,"Fulton County, GA",0.006698894265604292,-0.16400501
